ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,volume,amount,ma20,ma60,ma120,ret_20,ret_60,ret_120,daily_ret,vol_20,max_drawdown_60,premium_20,avg_amount_20,avg_volume_20,trend_pass,etf_code,etf_name,theme,technical_score,fundamental_score,valuation_percentile,valuation_filter_pass,liquidity_pass,trend_filter_pass,final_score,market_filter_pass,market_exposure,intraday_filter_pass,selected,target_weight,signal_date,execution_date
515790.SH,2023-09-15,0.996,1.0,1.004,0.988,0.991,-0.005,-0.502,3249438.0,323095612.0,1.0336500000000002,1.1320499999999998,1.1914583333333333,-0.08494921514312093,-0.17347789824854054,-0.2411944869831547,-0.005020080321285092,0.24961684274053947,-0.20592948717948723,-0.041261548880182075,460084186.5,4436156.869999999,False,515790.SH,光伏ETF,光伏,-0.9487993978050218,0.5,,True,True,False,-0.5141595784635151,False,0.0,True,False,0.0,2023-09-15,2023-09-18
159819.SZ,2023-09-15,0.768,0.768,0.77,0.755,0.759,-0.009,-1.1719,1726022.04,131394576.0,0.7921,0.85365,0.8851166666666667,-0.05006257822277849,-0.22551020408163258,-0.17500000000000004,-0.01171875,0.33417119307674065,-0.18562231759656656,-0.04178765307410681,218037169.75,2753492.177,False,159819.SZ,人工智能ETF,人工智能,-0.9766272951417608,0.5,,True,True,False,-0.5336391065992325,False,0.0,True,False,0.0,2023-09-15,2023-09-18
515220.SH,2023-09-22,2.296,2.289,2.305,2.263,2.285,-0.011,-0.4791,788622.29,179837791.0,2.2301499999999996,2.1411666666666664,2.1313666666666666,0.12672583826429995,0.10707364341085279,0.031602708803611934,-0.0047909407665504,0.2693673254309559,-0.01889222842421645,0.02459475820012136,196006010.65,876359.1300000001,True,515220.SH,煤炭ETF,煤炭,1.0401752784734795,0.5,,True,True,True,0.8781226949314356,False,0.0,True,False,0.0,2023-09-22,2023-09-25
510880.SH,2023-09-22,3.097,3.083,3.112,3.082,3.111,0.014,0.4521,1007620.67,312511526.0,3.0577,3.0272999999999994,3.018066666666667,0.03184079601990053,0.058883594281824436,0.07758919293384148,0.004520503713270951,0.12234609836857788,-0.0016046213093710016,0.017431402688295128,253420539.05,827836.9774999999,True,510880.SH,红利ETF,红利,0.5604256589584212,0.55,,True,True,True,0.5572979612708948,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512800.SH,2023-09-22,1.123,1.121,1.136,1.118,1.135,0.012,1.0686,2942122.99,332350004.0,1.11805,1.11305,1.1028583333333333,0.019766397124887813,0.056797020484171235,0.07685009487666039,0.010685663401602818,0.13922528820226024,-0.02825342465753422,0.015160323778006468,226571648.7,2026057.068,True,512800.SH,银行ETF,银行,0.5070102478426172,0.55,,True,True,True,0.519907173489832,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512000.SH,2023-09-22,0.906,0.904,0.934,0.903,0.933,0.027,2.9801,9968825.96,918708050.0,0.9294500000000001,0.9277166666666667,0.90335,-0.02507836990595602,0.10807600950118768,0.0748847926267282,0.0298013245033113,0.22182350787585842,-0.09417475728155333,0.0038194631233523513,780731027.85,8244726.969,True,512000.SH,券商ETF,证券,0.45891213019589583,0.5,,True,True,True,0.471238491137127,False,0.0,True,False,0.0,2023-09-22,2023-09-25
515210.SH,2023-09-22,1.3,1.296,1.303,1.285,1.301,0.001,0.0769,509173.0,65898111.00000001,1.3007,1.3002333333333334,1.2937,0.028458498023715473,0.04163330664531606,-0.00989345509893469,0.0007692307692306333,0.2053704169531229,-0.06537356321839083,0.00023064503728753571,87712722.15,673222.2365,True,515210.SH,钢铁ETF,钢铁,0.3897925299992039,0.5,,True,True,True,0.4228547709994427,False,0.0,True,False,0.0,2023-09-22,2023-09-25
561560.SH,2023-09-22,1.06,1.06,1.065,1.056,1.065,0.005,0.4717,165853.0,17597331.0,1.07155,1.09945,1.1031833333333334,-0.004672897196261738,-0.053333333333333344,0.02207293666026855,0.004716981132075304,0.10755718748002491,-0.06824146981627299,-0.006112640567402461,19785622.65,184574.562,False,561560.SH,电力ETF,电力,0.06840511416470693,0.5,,True,False,False,0.19788357991529484,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512400.SH,2023-09-22,1.004,1.001,1.01,0.994,1.01,0.006,0.5976,999747.0,100040253.0,1.0207000000000002,1.0424666666666667,1.0647666666666666,0.023302938196555267,-0.023210831721470093,-0.09579230080572965,0.005976095617529875,0.18805497580168998,-0.07339449541284415,-0.010483001861467778,120200564.55,1175919.5315,False,512400.SH,有色金属ETF,有色,0.047443184108958675,0.5,,True,True,False,0.18321022887627106,False,0.0,True,False,0.0,2023-09-22,2023-09-25
159928.SZ,2023-09-22,0.914,0.914,0.933,0.912,0.932,0.018,1.9694,1588437.16,146875815.0,0.9376999999999999,0.9466166666666667,0.959725,0.0032292787944026013,0.00647948164146861,-0.12241054613935964,0.01969365426695835,0.16075084841196782,-0.06799999999999995,-0.006078703209981717,154818088.2,1649313.4455,False,159928.SZ,消费ETF,消费,-0.017059689472864865,0.5,,True,True,False,0.1380582173689946,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512200.SH,2023-09-22,0.625,0.622,0.632,0.621,0.631,0.006,0.96,1739358.0,109017173.0,0.6475500000000001,0.6481333333333333,0.6495666666666667,-0.017133956386292892,0.029363784665579207,-0.0734214390602056,0.009600000000000053,0.33390353204165363,-0.12116991643454034,-0.025557871978997837,303318036.95,4602263.936,False,512200.SH,地产ETF,地产,-0.029378546586325632,0.45,,True,True,False,0.11443501738957207,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512010.SH,2023-09-22,0.415,0.414,0.42,0.41,0.419,0.004,0.9639,11110462.14,461503637.0,0.41579999999999995,0.42234999999999995,0.43775000000000003,0.02444987775061125,-0.014117647058823568,-0.11416490486257924,0.009638554216867545,0.17771423496490674,-0.0647321428571429,0.007696007696007756,532233609.3,12792668.5425,False,512010.SH,医药ETF,医药,-0.05111096783431024,0.5,,True,True,False,0.11422232251598283,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512660.SH,2023-09-22,0.999,0.994,1.013,0.994,1.012,0.013,1.3013,2145988.0,215441010.0,1.0298,1.0563166666666666,1.0705083333333334,0.01810865191146882,-0.09964412811387913,-0.06985294117647067,0.013013013013013053,0.19733719779039371,-0.10758377425044086,-0.01728490969120222,273772931.25,2653585.7515000002,False,512660.SH,军工ETF,军工,-0.13824427338234233,0.5,,True,True,False,0.05322900863236037,False,0.0,True,False,0.0,2023-09-22,2023-09-25
512480.SH,2023-09-22,0.798,0.795,0.816,0.793,0.815,0.017,2.1303,13613793.17,1097927989.0,0.8284499999999999,0.8565666666666668,0.9060333333333334,0.04755784061696655,-0.08836689038031331,-0.1589267285861713,0.02130325814536338,0.2928471288219147,-0.11509229098805651,-0.016235137908141684,1383967086.0,16651333.350500003,False,512480.SH,半导体ETF,半导体,-0.2152995613570232,0.5,,True,True,False,-0.0007096929499162408,False,0.0,True,False,0.0,2023-09-22,2023-09-25
159995.SZ,2023-09-22,0.931,0.929,0.952,0.927,0.951,0.02,2.1482,4821245.06,453070062.0,0.9702999999999999,1.0063166666666665,1.0628833333333334,0.03033586132177679,-0.09514747859181727,-0.16137566137566128,0.021482277121374738,0.26536224957508264,-0.120259019426457,-0.019890755436462904,562825484.4,5768117.949,False,159995.SZ,芯片ETF,芯片,-0.28587388551865134,0.5,,True,True,False,-0.05011171986305593,False,0.0,True,False,0.0,2023-09-22,2023-09-25
159819.SZ,2023-09-22,0.739,0.737,0.777,0.737,0.777,0.038,5.1421,4166477.24,317609048.0,0.7814500000000001,0.8401666666666667,0.8779166666666668,0.022368421052631593,-0.14427312775330392,-0.1461538461538462,0.05142083897158334,0.3094335207281191,-0.16630901287553645,-0.005694542197197561,197617897.0,2522300.356,False,159819.SZ,人工智能ETF,人工智能,-0.5612877979430143,0.5,,True,True,False,-0.24290145856011,False,0.0,True,False,0.0,2023-09-22,2023-09-25
515030.SH,2023-09-22,1.286,1.282,1.31,1.282,1.31,0.024,1.8663,1170255.0,151703673.0,1.3489499999999999,1.4471166666666668,1.4991249999999998,-0.027468448403860424,-0.14879792072774523,-0.19582565991405765,0.018662519440124425,0.20081781970236673,-0.1580976863753213,-0.028874309648244778,182300356.2,1349770.8955,False,515030.SH,新能源车ETF,新能源车,-0.7151911312533119,0.5,,True,True,False,-0.35063379187731825,False,0.0,True,False,0.0,2023-09-22,2023-09-25
515790.SH,2023-09-22,0.961,0.959,0.98,0.958,0.979,0.018,1.873,4030014.79,390948163.0,1.02025,1.11115,1.1769833333333333,-0.044878048780487734,-0.21238938053097356,-0.26994780014914244,0.018730489073881307,0.21116960280367833,-0.2155448717948718,-0.040431266846361336,410368487.1,4003777.902500001,False,515790.SH,光伏ETF,光伏,-1.0587182903954393,0.5,,True,True,False,-0.5911028032768074,False,0.0,True,False,0.0,2023-09-22,2023-09-25
515220.SH,2023-09-28,2.247,2.281,2.287,2.261,2.273,0.026,1.1571,585653.0,133194010.00000001,2.2653,2.1515166666666667,2.1335416666666664,0.09331409331409324,0.07267579046720152,0.045538178472861235,0.01157098353360042,0.2509209281240449,-0.024044654358093664,0.003399108285878416,195069282.25,862397.3550000001,True,515220.SH,煤炭ETF,煤炭,1.0441274830187102,0.5,,True,True,True,0.880889238113097,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512800.SH,2023-09-28,1.127,1.126,1.129,1.124,1.124,-0.003,-0.2662,1119979.0,126165597.0,1.12175,1.11655,1.1054083333333333,0.02461257976299014,0.05539906103286407,0.06844106463878341,-0.002661934338952898,0.1095183279319591,-0.037671232876712146,0.002005794517495163,187032363.75,1667716.729,True,512800.SH,银行ETF,银行,0.8969007107634761,0.55,,True,True,True,0.7928304975344332,False,0.0,True,False,0.0,2023-09-28,2023-10-09
510880.SH,2023-09-28,3.081,3.084,3.09,3.076,3.077,-0.004,-0.1298,520790.0,160507715.0,3.0686999999999998,3.03635,3.0239583333333333,0.027722110888443563,0.046242774566473965,0.05702507729302653,-0.0012982797792924217,0.10089029623142906,-0.012516046213093768,0.0027047283866132865,223584776.9,727955.6185,True,510880.SH,红利ETF,红利,0.8196610049461743,0.55,,True,True,True,0.738762703462322,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512000.SH,2023-09-28,0.913,0.914,0.916,0.905,0.908,-0.005,-0.5476,5288090.3,480108546.0,0.92025,0.9317333333333333,0.9039416666666668,-0.02049622437971954,0.0720188902007084,0.010011123470522909,-0.005476451259583848,0.17473055156577932,-0.11844660194174761,-0.013311600108666055,539017609.9,5852070.829499999,False,512000.SH,券商ETF,证券,0.7032706172978694,0.5,,True,True,False,0.6422894321085085,False,0.0,True,False,0.0,2023-09-28,2023-10-09
515210.SH,2023-09-28,1.273,1.273,1.282,1.273,1.279,0.006,0.4713,330569.32,42279880.0,1.30105,1.3011333333333333,1.2922083333333334,0.009471191791633693,0.013470681458003009,-0.03471698113207555,0.00471327572662994,0.1986925692724623,-0.08117816091954022,-0.016947849813612192,81936230.0,628919.1390000001,False,515210.SH,钢铁ETF,钢铁,0.46466006386964037,0.5,,True,True,False,0.4752620447087482,False,0.0,True,False,0.0,2023-09-28,2023-10-09
561560.SH,2023-09-28,1.055,1.055,1.058,1.053,1.057,0.002,0.1896,179083.0,18901339.0,1.06945,1.0946666666666665,1.1037083333333333,-0.00844277673545979,-0.06044444444444452,0.016346153846153788,0.0018957345971564177,0.10702102769962393,-0.0752405949256344,-0.011641497966244363,19903333.8,186130.76200000002,False,561560.SH,电力ETF,电力,0.2675116088574784,0.5,,True,False,False,0.3372581262002349,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512200.SH,2023-09-28,0.615,0.615,0.618,0.613,0.616,0.001,0.1626,1509809.88,92943105.0,0.6354,0.6483000000000001,0.6472416666666666,-0.05376344086021512,0.0,-0.10204081632653073,0.001626016260162677,0.16616378937748946,-0.14206128133704732,-0.030531948378973883,183861654.95,2867856.2425,False,512200.SH,地产ETF,地产,0.15870333119073235,0.45,,True,True,False,0.24609233183351265,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512010.SH,2023-09-28,0.432,0.432,0.434,0.427,0.428,-0.004,-0.9259,10157686.73,436113763.0,0.41739999999999994,0.4223,0.4363416666666666,0.02147971360381873,0.014218009478673022,-0.09322033898305082,-0.0092592592592593,0.18946855332113527,-0.044642857142857206,0.025395304264494545,514482531.0,12328698.8385,False,512010.SH,医药ETF,医药,0.11161430186755283,0.5,,True,True,False,0.22813001130728697,False,0.0,True,False,0.0,2023-09-28,2023-10-09
159928.SZ,2023-09-28,0.924,0.925,0.927,0.909,0.911,-0.013,-1.4069,1638964.76,149576546.0,0.9347999999999999,0.9455666666666666,0.9549,-0.023579849946409492,-0.01406926406926412,-0.1389413988657845,-0.01406926406926412,0.16274211437072408,-0.08899999999999997,-0.02545999144201949,147442366.35,1575939.3175000001,False,159928.SZ,消费ETF,消费,0.09271602913414596,0.5,,True,True,False,0.21490122039390216,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512400.SH,2023-09-28,0.993,0.993,0.998,0.986,0.99,-0.003,-0.3021,667565.0,66131043.99999999,1.0193499999999998,1.0383666666666667,1.0601999999999998,-0.007021063189568744,-0.05714285714285716,-0.13157894736842102,-0.0030211480362537513,0.18362144787718312,-0.09174311926605516,-0.028792858193946946,112590892.2,1101611.611,False,512400.SH,有色金属ETF,有色,0.012824981656361464,0.5,,True,True,False,0.158977487159453,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512660.SH,2023-09-28,0.991,0.991,1.005,0.99,1.004,0.013,1.3118,2372353.0,237292421.0,1.0235,1.04775,1.0667916666666666,-0.029951690821255927,-0.09712230215827344,-0.10516934046345816,0.013118062563067578,0.1781577112776586,-0.09712230215827344,-0.019052271617000516,243153136.85,2369216.2725,False,512660.SH,军工ETF,军工,-0.297297759492155,0.5,,True,True,False,-0.05810843164450849,False,0.0,True,False,0.0,2023-09-28,2023-10-09
515030.SH,2023-09-28,1.293,1.295,1.305,1.283,1.288,-0.005,-0.3867,999163.0,129170559.0,1.3321,1.4300666666666666,1.4883083333333333,-0.06463326071169206,-0.16091205211726378,-0.19247648902821313,-0.003866976024748614,0.17603271382361999,-0.1711711711711712,-0.03310562270099848,165146178.4,1237158.7515,False,515030.SH,新能源车ETF,新能源车,-0.7033890009215061,0.5,,True,True,False,-0.3423723006450543,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512480.SH,2023-09-28,0.8,0.801,0.814,0.796,0.81,0.01,1.25,12384205.85,997430020.0,0.82555,0.84955,0.898375,-0.040284360189573376,-0.11086717892425901,-0.25619834710743794,0.012499999999999956,0.2402544601802095,-0.12052117263843642,-0.018835927563442545,1177261473.25,14176913.914,False,512480.SH,半导体ETF,半导体,-0.7738353069766787,0.5,,True,True,False,-0.39168471488367507,False,0.0,True,False,0.0,2023-09-28,2023-10-09
159995.SZ,2023-09-28,0.936,0.937,0.95,0.931,0.946,0.01,1.0684,4454511.5,419126287.0,0.96395,0.9977,1.0539083333333332,-0.04733131923464251,-0.11423220973782777,-0.25511811023622055,0.010683760683760646,0.22099384982771755,-0.12488436632747457,-0.018621297785154867,477604375.45,4918340.386499999,False,159995.SZ,芯片ETF,芯片,-0.784663223252991,0.5,,True,True,False,-0.3992642562770936,False,0.0,True,False,0.0,2023-09-28,2023-10-09
515790.SH,2023-09-28,1.01,1.004,1.015,1.003,1.011,0.001,0.099,3175379.51,320619614.0,1.00815,1.0956666666666668,1.1655583333333335,-0.038058991436726974,-0.16652926628194575,-0.23984962406015053,0.000990099009900991,0.2233799538991144,-0.18203883495145634,0.0028269602737684973,387139189.3,3836820.527500001,False,515790.SH,光伏ETF,光伏,-0.9488095873802128,0.5,,True,True,False,-0.5141667111661489,False,0.0,True,False,0.0,2023-09-28,2023-10-09
159819.SZ,2023-09-28,0.774,0.775,0.782,0.772,0.777,0.003,0.3876,2127296.61,165138694.0,0.7761,0.8303833333333334,0.8710249999999999,-0.045454545454545414,-0.1545157780195865,-0.2222222222222222,0.003875968992248069,0.27647476213489475,-0.1554347826086957,0.0011596443757246888,176557761.45,2268681.577,False,159819.SZ,人工智能ETF,人工智能,-1.0639952545785967,0.5,,True,True,False,-0.5947966782050176,False,0.0,True,False,0.0,2023-09-28,2023-10-09
512800.SH,2023-10-13,1.13,1.124,1.135,1.119,1.13,0.0,0.0,1719081.01,194042423.0,1.1225,1.1204999999999998,1.1080333333333334,0.011638316920322245,0.03574702108157646,0.059044048734770316,0.0,0.0955209287503255,-0.03253424657534254,0.006681514476614581,175772806.25,1565050.6439999999,True,512800.SH,银行ETF,银行,0.9233364346577897,0.55,,True,True,True,0.8113355042604528,False,0.0,True,False,0.0,2023-10-13,2023-10-16
510880.SH,2023-10-13,3.06,3.046,3.065,3.037,3.056,-0.004,-0.1307,535202.15,163522910.0,3.07155,3.0439,3.0287333333333337,0.007583250906693095,0.0265367819952973,0.02791792801883619,-0.0013071895424836555,0.0884803736188408,-0.019255455712451908,-0.0050625905487456935,218991711.35,712395.7954999999,True,510880.SH,红利ETF,红利,0.8330260117696997,0.55,,True,True,True,0.7481182082387898,False,0.0,True,False,0.0,2023-10-13,2023-10-16
515220.SH,2023-10-13,2.228,2.218,2.248,2.208,2.237,0.009,0.4039,394730.0,87936667.0,2.2699000000000003,2.161383333333333,2.1378833333333334,-0.006660746003552265,0.04974190520882238,0.04728464419475653,0.004039497307001705,0.19722749734929063,-0.039501932159725195,-0.0144940305740342,166826159.75,732167.9315000001,True,515220.SH,煤炭ETF,煤炭,0.7294347024900505,0.5,,True,True,True,0.6606042917430354,False,0.0,True,False,0.0,2023-10-13,2023-10-16
512000.SH,2023-10-13,0.902,0.895,0.896,0.891,0.892,-0.01,-1.1086,3650449.26,326000878.0,0.91225,0.9350166666666666,0.9034166666666668,-0.029379760609357986,0.03121387283236987,-0.011086474501108667,-0.011086474501108667,0.1842165731118392,-0.1339805825242718,-0.02219786242806243,496960741.45,5438486.929,False,512000.SH,券商ETF,证券,0.6039667269521796,0.5,,True,True,False,0.5727767088665257,False,0.0,True,False,0.0,2023-10-13,2023-10-16
512010.SH,2023-10-13,0.437,0.434,0.439,0.433,0.435,-0.002,-0.4577,10696778.05,466034773.0,0.4221500000000001,0.42291666666666666,0.43418333333333337,0.07407407407407396,0.004618937644341736,-0.11042944785276076,-0.004576659038901587,0.1889358992056085,-0.029017857142857206,0.03043941726874322,542601513.75,12852855.61,False,512010.SH,医药ETF,医药,0.5400234458939587,0.5,,True,True,False,0.528016412125771,False,0.0,True,False,0.0,2023-10-13,2023-10-16
515210.SH,2023-10-13,1.28,1.272,1.272,1.263,1.266,-0.014,-1.0938,321051.0,40684918.0,1.2895999999999999,1.30135,1.2892666666666666,-0.021638330757341562,-0.0023640661938533203,-0.059435364041604766,-0.010937500000000044,0.13964083126825583,-0.09051724137931028,-0.018300248138957698,68285673.45,529782.4225,False,515210.SH,钢铁ETF,钢铁,0.394409784573736,0.5,,True,True,False,0.4260868492016152,False,0.0,True,False,0.0,2023-10-13,2023-10-16
561560.SH,2023-10-13,1.058,1.059,1.063,1.05,1.054,-0.004,-0.3781,138759.0,14642119.0,1.0664,1.0877666666666665,1.1034583333333332,-0.0047214353163360645,-0.07462686567164178,-0.014031805425631316,-0.003780718336483968,0.10374572970145335,-0.06725663716814145,-0.011627906976744207,19790553.45,185633.312,False,561560.SH,电力ETF,电力,0.27741301747173974,0.5,,True,False,False,0.3441891122302178,False,0.0,True,False,0.0,2023-10-13,2023-10-16
512200.SH,2023-10-13,0.601,0.596,0.6,0.594,0.596,-0.005,-0.8319,1884128.6,112312489.0,0.62225,0.6476166666666666,0.6426166666666666,-0.08307692307692316,-0.013245033112582849,-0.16174402250351616,-0.008319467554076532,0.12408909380097481,-0.16991643454038996,-0.0421856167135396,142403272.4,2287249.2189999996,False,512200.SH,地产ETF,地产,-0.011181756196315035,0.45,,True,True,False,0.12717277066257948,False,0.0,True,False,0.0,2023-10-13,2023-10-16
159928.SZ,2023-10-13,0.905,0.901,0.901,0.885,0.888,-0.017,-1.8785,1800795.08,160282350.0,0.9222999999999999,0.9428166666666667,0.949525,-0.054313099041533475,-0.0672268907563025,-0.12166172106824913,-0.018784530386740328,0.14522961435989876,-0.11199999999999999,-0.037189634609129274,134196001.45,1454938.376,False,159928.SZ,消费ETF,消费,-0.15150522369565309,0.5,,True,True,False,0.043946343413042835,False,0.0,True,False,0.0,2023-10-13,2023-10-16
