ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601882.SH,20210319,13.89,0.9734,4.0345,1.39,94.509,63.2052,5.3685,6.2251,5.0045,0.324,0.324,52200.0,52200.0,12594.0,725058.0,725058.0
000564.SZ,20210319,2.58,4.0144,4.4368,1.13,,,0.5205,2.6794,5.5799,0.0,,598200.4024,200595.2559,181497.9639,1543357.0382,517535.7602
000617.SZ,20210319,6.21,0.0284,0.1701,0.83,10.0746,9.9108,0.8953,98.8125,95.847,2.9791,2.9791,1264207.9079,1264207.9079,211014.3133,7850731.1081,7850731.1081
002578.SZ,20210319,4.27,15.5937,27.9184,5.77,83.654,59.0901,2.941,2.8833,2.691,0.0,,98809.3296,85181.2634,47577.575,421915.8374,363723.9947
300396.SZ,20210319,21.29,0.6475,1.7952,2.17,25.3423,21.1605,3.6207,5.8255,5.9267,2.3323,2.3323,27603.0,26419.7655,9529.8615,587667.87,562476.8075
002286.SZ,20210319,8.99,2.8644,4.4886,0.65,94.2169,68.0195,2.0676,1.8389,1.6293,0.3337,0.3337,36925.6,36925.2663,23563.9651,331961.144,331958.144
002574.SZ,20210319,4.05,0.5211,1.1062,1.24,37.0043,,0.6579,0.6235,0.8545,0.7407,0.7407,52800.0,52800.0,24873.9502,213840.0,213840.0
300131.SZ,20210319,7.78,3.1288,3.2103,0.8,291.2934,52.8406,5.7985,0.6963,0.7081,0.0,,106952.6426,84974.4243,82816.8827,832091.5594,661101.0211
601169.SH,20210319,4.81,0.5261,0.7543,0.89,4.7431,5.1035,0.519,1.611,1.6084,6.341,6.341,2114298.4272,2114298.4272,1474719.1845,10169775.4348,10169775.4348
001896.SZ,20210319,6.73,5.5557,15.5196,0.76,77.3243,24.8538,1.2468,0.9572,1.0119,0.0,,115058.7847,115058.7847,41188.7163,774345.621,774345.621
603787.SH,20210319,21.45,0.4431,1.6446,0.76,62.0442,41.6377,4.113,1.4321,0.8802,0.5594,0.5594,20400.0,20400.0,5496.08,437580.0,437580.0
