ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
601007.SH,20210930,5.84,0.5602,0.9915,0.99,52.4803,38.0869,1.4856,1.9975,1.7996,0.0,0.6586,39000.0,39000.0,22033.2082,227760.0,227760.0
600059.SH,20210930,11.04,1.3534,2.2663,0.52,66.8696,58.6857,1.9171,7.7357,6.7733,0.8034,0.4529,91154.2413,80852.4165,48284.9048,1006342.824,892610.6782
000932.SZ,20210930,6.63,1.8089,2.3414,0.73,7.1623,5.1198,1.1092,0.3939,0.3073,3.3453,2.81,690863.2499,571794.3441,441747.7923,4580423.3468,3790996.5014
002841.SZ,20210930,78.35,0.6558,0.8013,2.14,27.4644,29.1666,7.5274,3.0488,2.771,0.9416,1.2792,66654.9706,45115.6544,36925.0544,5222416.9465,3534811.5222
300987.SZ,20210930,31.21,12.9061,12.9061,0.51,69.2537,69.6397,5.6171,21.4077,22.5891,,,13336.0,2914.1688,2914.1688,416216.56,90951.2082
688138.SH,20210930,15.41,0.9944,1.0509,0.71,53.8914,71.5131,3.4993,8.4389,9.067,0.5191,0.584,26680.0,7821.0,7401.0,411138.8,120521.61
688018.SH,20210930,209.31,2.6291,2.8904,1.04,161.1545,98.1571,9.7805,20.1717,14.3481,0.4175,0.2386,8011.2969,4525.2969,4116.1653,1676844.5541,947189.8941
603920.SH,20210930,12.76,0.8721,2.6545,0.65,22.3596,28.3657,2.6843,2.678,2.3314,3.0149,3.6171,53223.3,52917.956,17385.9063,679129.308,675233.1186
601377.SH,20210930,9.84,1.2923,1.818,0.63,16.4602,13.6618,1.6964,3.7484,3.3898,0.813,1.8293,669667.1674,669667.1674,476017.6671,6589524.9272,6589524.9272
300916.SZ,20210930,58.76,1.2248,1.2248,0.39,42.0428,30.7856,4.2438,4.8462,4.0194,,0.3404,6387.0,1597.5,1597.5,375300.12,93869.1
300039.SZ,20210930,4.64,0.4064,0.607,0.54,45.7342,43.7357,1.8463,5.3451,5.0011,2.1552,0.6466,104600.0,91671.5119,61370.0762,485344.0,425355.8152
003026.SZ,20210930,68.26,2.8124,2.8124,0.81,78.5174,56.1151,9.4518,24.9548,20.5409,,1.465,9976.0,2494.7,2494.7,680961.76,170288.222
300132.SZ,20210930,14.0,1.0478,1.2395,0.55,15.6949,17.4099,2.2422,1.8713,1.8169,0.9643,1.2857,51658.0886,47390.2511,40058.3932,723213.2404,663463.5154
605166.SH,20210930,10.5,2.0672,3.0312,0.71,28.603,15.0522,2.5859,1.2921,0.83,,0.9524,31554.7,18760.5112,12794.1888,331324.35,196985.3676
600326.SH,20210930,6.6,0.8195,1.0421,0.31,13.8798,16.4324,1.4153,0.8567,0.8324,1.142,1.2121,91853.7703,91853.7703,72233.7111,606234.884,606234.884
300390.SZ,20210930,107.35,4.983,5.7318,1.03,218.7907,152.2724,28.1662,47.6495,31.5604,0.0441,0.0932,58288.0538,38906.8694,33824.0396,6257222.5754,4176652.4301
300706.SZ,20210930,25.33,2.1487,2.6358,0.64,660.1752,264.5104,5.2313,10.9379,8.2308,0.1093,0.0364,15285.2499,7888.5002,6430.7574,387175.38,199815.7101
300069.SZ,20210930,24.26,0.6189,1.09,0.63,,,9.3685,22.0835,20.7975,0.0,,11700.0,11700.0,6643.7463,283842.0,283842.0
600730.SH,20210930,6.11,2.3777,2.973,0.65,192.5155,91.7673,1.8679,34.8016,31.3833,0.0,0.1571,58665.6002,58665.6002,46917.3018,358446.8172,358446.8172
300604.SZ,20210930,47.76,1.9748,2.8231,0.59,340.1243,194.987,10.1154,35.9066,24.9069,0.0,0.1087,60432.8728,42745.6973,29901.3708,2886274.0049,2041534.503
601298.SH,20210930,5.81,0.4019,1.1345,0.77,9.8164,9.44,1.1279,2.8529,2.5008,3.4475,4.5129,649110.0,186989.6,66237.6,3771329.1,1086409.576
601117.SH,20210930,10.8,1.1824,1.9754,0.54,18.0337,15.915,1.358,0.6028,0.5121,1.3981,1.6672,610947.0588,493300.0,295277.0373,6598228.235,5327640.0
000722.SZ,20210930,8.18,5.9762,12.6748,1.13,38.7906,50.312,1.2456,12.2129,10.6583,0.6112,1.2225,46415.8282,46415.8282,21885.3331,379681.4747,379681.4747
