ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603488.SH,20221223,6.57,0.4619,1.0394,0.61,26.6283,31.0018,1.9863,3.9534,3.9116,3.0496,3.0441,29199.044,29199.044,12977.1593,191837.7191,191837.7191
603006.SH,20221223,8.71,0.4264,1.1674,0.92,16.153,17.7479,1.5961,1.8158,1.8509,2.7611,4.3628,25425.425,19107.8186,6978.9398,221455.4518,166429.1
600797.SH,20221223,5.84,1.0291,1.2186,0.89,,,1.7959,1.4134,1.3807,0.5032,,102752.7102,102752.7102,86778.8604,600075.8276,600075.8276
688256.SH,20221223,56.47,0.7394,1.0146,0.64,,,4.3686,31.3905,29.6648,,,40081.465,24218.5645,17648.303,2263400.3286,1367622.3373
002476.SZ,20221223,5.02,1.3397,1.7041,0.85,171.1735,91.0084,3.5156,4.675,5.1309,0.0,,61200.0,61194.8625,48110.5419,307224.0,307198.2098
300578.SZ,20221223,17.1,4.4691,7.2683,1.56,,,2.0098,5.0509,4.8594,0.5075,,20034.974,19280.7383,11855.1546,342598.0554,329700.6249
002495.SZ,20221223,2.73,1.8647,2.3056,0.89,95.6072,412.2462,2.0995,9.129,10.7595,0.293,,93562.56,71393.4903,57743.6991,255425.7888,194904.2285
688776.SH,20221223,170.24,1.0012,1.0012,1.03,79.9434,71.8125,7.7236,22.3246,14.4722,,0.3794,7741.6728,2384.7068,2384.7068,1317942.3775,405972.4856
603023.SH,20221223,3.95,0.7528,1.5727,0.99,331.8182,285.2723,2.9024,31.272,27.192,0.0,,56207.9807,56207.9807,26904.8327,222021.5238,222021.5238
002327.SZ,20221223,7.38,8.2851,10.8047,1.15,11.2141,11.007,1.7227,1.9254,1.9298,6.7555,8.1301,82945.9027,48439.0464,37143.4431,612140.7619,357480.1624
688305.SH,20221223,85.31,1.2822,1.8613,0.69,109.0892,133.4128,7.9149,31.346,26.5483,,,9317.7757,4958.6,3415.7843,794899.445,423018.166
